time,x,y,z,w0,w1,w2,w3,vx,vy,vz,roll,pitch,yaw
0,4.1950715818871585,-0.9855504845175792,0,0.0,0.0,-0.06842551620435362,0.9976562277318615,0.0,0.0,0.0,0,0,0.0
0,4.2225892457056124,-0.9893429924274149,0,0.0,0.0,-0.06898217153371863,0.9976178927878613,0.0,0.0,0.0,0,0,0.0
0,4.25010266015064,-0.9931662062388259,0,0.0,0.0,-0.06950884774182425,0.9975813350727869,0.0,0.0,0.0,0,0,0.0
0,4.277612022377618,-0.9970184689682514,0,0.0,0.0,-0.06997565141256908,0.9975486996680346,0.0,0.0,0.0,0,0,0.0
0,4.30511776727814,-1.0008964756390866,0,0.0,0.0,-0.070413622664438,0.9975178804128125,0.0,0.0,0.0,0,0,0.0
0,4.332620096263877,-1.0047986338408876,0,0.0,0.0,-0.0707947080459697,0.9974909068822061,0.0,0.0,0.0,0,0,0.0
0,4.360119435670137,-1.0087218048148452,0,0.0,0.0,-0.07114840654532918,0.9974657408884079,0.0,0.0,0.0,0,0,0.0
0,4.38761598590603,-1.01266447692861,0,0.0,0.0,-0.0714748487014506,0.9974424023486793,0.0,0.0,0.0,0,0,0.0
0,4.415109949572869,-1.016625146083959,0,0.0,0.0,-0.0717479245007605,0.9974227966764311,0.0,0.0,0.0,0,0,0.0
0,4.442601740424527,-1.020600869167919,0,0.0,0.0,-0.07199550731876445,0.9974049563371509,0.0,0.0,0.0,0,0,0.0
0,4.470091554142633,-1.0245902400475713,0,0.0,0.0,-0.07219369028210783,0.9973906311387987,0.0,0.0,0.0,0,0,0.0
0,4.497579780313936,-1.0285905350650553,0,0.0,0.0,-0.07235724873533736,0.9973787788776401,0.0,0.0,0.0,0,0,0.0
0,4.525066693011461,-1.032599845308755,0,0.0,0.0,-0.07247550186243405,0.9973701928721292,0.0,0.0,0.0,0,0,0.0
0,4.552552654213116,-1.0366156733793683,0,0.0,0.0,-0.07247498718376995,0.9973702302719449,0.0,0.0,0.0,0,0,0.0
0,4.580038619559378,-1.0406314730825035,0,0.0,0.0,-0.07240200178379122,0.9973755311504789,0.0,0.0,0.0,0,0,0.0
0,4.607525172344806,-1.0446432500261404,0,0.0,0.0,-0.07216071284104927,0.9973930175824731,0.0,0.0,0.0,0,0,0.0
0,4.635013662984932,-1.0486417273112203,0,0.0,0.0,-0.07182427647089562,0.9974173014889166,0.0,0.0,0.0,0,0,0.0
0,4.662504844835456,-1.0526216593122755,0,0.0,0.0,-0.07138408578969331,0.9974489020977314,0.0,0.0,0.0,0,0,0.0
0,4.6899995288518985,-1.0565773247566188,0,0.0,0.0,-0.07071898126668263,0.9974962785337109,0.0,0.0,0.0,0,0,0.0
0,4.717499463612376,-1.0604963203474638,0,0.0,0.0,-0.06993265483126992,0.9975517148440227,0.0,0.0,0.0,0,0,0.0
0,4.7450055427117235,-1.0643719558891598,0,0.0,0.0,-0.06901757387121361,0.9976154441952728,0.0,0.0,0.0,0,0,0.0
0,4.772518685739331,-1.068197122423316,0,0.0,0.0,-0.06783382938834286,0.9976966330455933,0.0,0.0,0.0,0,0,0.0
0,4.8000408286054705,-1.0719569881559459,0,0.0,0.0,-0.06650876335497775,0.9977858409483428,0.0,0.0,0.0,0,0,0.0
0,4.82757286107197,-1.075643738287867,0,0.0,0.0,-0.06489382674078176,0.9978921741605841,0.0,0.0,0.0,0,0,0.0
0,4.855116682808133,-1.0792413517243091,0,0.0,0.0,-0.06312867191075641,0.998005396169171,0.0,0.0,0.0,0,0,0.0
0,4.882673058962732,-1.082741504792083,0,0.0,0.0,-0.06120772464556269,0.9981250495021718,0.0,0.0,0.0,0,0,0.0
0,4.910242704209605,-1.0861355583027368,0,0.0,0.0,-0.058974191489716415,0.9982595077123655,0.0,0.0,0.0,0,0,0.0
0,4.937827262250612,-1.0894061998229734,0,0.0,0.0,-0.056525723015780856,0.9984011431471537,0.0,0.0,0.0,0,0,0.0
0,4.965427531286031,-1.0925414968494276,0,0.0,0.0,-0.05377296303144331,0.9985531875903352,0.0,0.0,0.0,0,0,0.0
0,4.993044668421966,-1.0955245614961624,0,0.0,0.0,-0.050865696649134276,0.9987055025904275,0.0,0.0,0.0,0,0,0.0
0,5.0206787062499885,-1.098346775448195,0,0.0,0.0,-0.04780049781010978,0.9988569028690274,0.0,0.0,0.0,0,0,0.0
0,5.048329545828272,-1.1009993230703174,0,0.0,0.0,-0.04445710125344809,0.9990112943045942,0.0,0.0,0.0,0,0,0.0
0,5.075997521725391,-1.1034667200849972,0,0.0,0.0,-0.04098732832501546,0.9991596663780906,0.0,0.0,0.0,0,0,0.0
0,5.103681968331879,-1.1057418803791612,0,0.0,0.0,-0.03729975913772507,0.9993041218609416,0.0,0.0,0.0,0,0,0.0
0,5.131382453219005,-1.107812647215314,0,0.0,0.0,-0.03352599862963614,0.9994378456992139,0.0,0.0,0.0,0,0,0.0
0,5.159097786964332,-1.1096741556511651,0,0.0,0.0,-0.029683309490698338,0.9995593534841638,0.0,0.0,0.0,0,0,0.0
0,5.186826614805314,-1.111322501742487,0,0.0,0.0,-0.025764965383001957,0.9996680281767606,0.0,0.0,0.0,0,0,0.0
0,5.21456751294747,-1.1127534135280686,0,0.0,0.0,-0.02183269279730492,0.9997616383544722,0.0,0.0,0.0,0,0,0.0
0,5.242318809254426,-1.113966051790331,0,0.0,0.0,-0.017926222358951163,0.9998393123657108,0.0,0.0,0.0,0,0,0.0
0,5.270078734285089,-1.1149617930034803,0,0.0,0.0,-0.014054375891868538,0.9999012323816238,0.0,0.0,0.0,0,0,0.0
0,5.297845538424994,-1.1157425145465156,0,0.0,0.0,-0.010231809370761805,0.999947653668431,0.0,0.0,0.0,0,0,0.0
0,5.325617500095938,-1.1163109186450197,0,0.0,0.0,-0.006554303506483206,0.9999785203220841,0.0,0.0,0.0,0,0,0.0
0,5.353392891268468,-1.1166750387962505,0,0.0,0.0,-0.00296667498891604,0.9999955994100724,0.0,0.0,0.0,0,0,0.0
0,5.3811701800928855,-1.116839853348128,0,0.0,0.0,0.0005180413888412157,0.9999998658165508,0.0,0.0,0.0,0,0,0.0
0,5.408947942961392,-1.116811073274832,0,0.0,0.0,0.0037880567679635336,0.9999928252872231,0.0,0.0,0.0,0,0,0.0
0,5.436724923551721,-1.1166006271865128,0,0.0,0.0,0.0069519977078087054,0.9999758345719514,0.0,0.0,0.0,0,0,0.0
0,5.464500016314381,-1.1162144144248567,0,0.0,0.0,0.009898812514581513,0.9999510055551728,0.0,0.0,0.0,0,0,0.0
0,5.492272350398315,-1.1156645073399813,0,0.0,0.0,0.012738276534321392,0.9999188648640124,0.0,0.0,0.0,0,0,0.0
0,5.5200411135267,-1.1149568827281746,0,0.0,0.0,0.015479501452914064,0.9998801853396082,0.0,0.0,0.0,0,0,0.0
0,5.547805579361965,-1.1140970134625243,0,0.0,0.0,0.018050048304529453,0.9998370846073895,0.0,0.0,0.0,0,0,0.0
0,5.575565256903976,-1.1130943963695341,0,0.0,0.0,0.020561905381473945,0.9997885816746875,0.0,0.0,0.0,0,0,0.0
0,5.603319546239925,-1.1119523098018744,0,0.0,0.0,0.023034040446899124,0.9997346812933372,0.0,0.0,0.0,0,0,0.0
0,5.631067848072186,-1.110672980408259,0,0.0,0.0,0.025487486470501038,0.9996751412501044,0.0,0.0,0.0,0,0,0.0
0,5.658809536296264,-1.1092574689283974,0,0.0,0.0,0.027975230583915534,0.9996086166464236,0.0,0.0,0.0,0,0,0.0
0,5.686543835544807,-1.1077038977314888,0,0.0,0.0,0.03061447100992107,0.9995312672271852,0.0,0.0,0.0,0,0,0.0
0,5.714269544109517,-1.1060038910090424,0,0.0,0.0,0.0333819737002102,0.999442666605683,0.0,0.0,0.0,0,0,0.0
0,5.741985413211288,-1.1041503705195146,0,0.0,0.0,0.036268559924532505,0.99934207935071,0.0,0.0,0.0,0,0,0.0
0,5.769690112742454,-1.1021367761811791,0,0.0,0.0,0.03961273337261099,0.9992151076493742,0.0,0.0,0.0,0,0,0.0
0,5.797380714484385,-1.0999377960900014,0,0.0,0.0,0.043206414095728146,0.9990661668683354,0.0,0.0,0.0,0,0,0.0
0,5.825054781472217,-1.0975396812836267,0,0.0,0.0,0.04736954734378318,0.998877432913791,0.0,0.0,0.0,0,0,0.0
0,5.852707899582464,-1.0949109939586796,0,0.0,0.0,0.05185391309039586,0.9986546809068757,0.0,0.0,0.0,0,0,0.0
0,5.8803362980100875,-1.092034096568065,0,0.0,0.0,0.05703890618341899,0.9983719563275999,0.0,0.0,0.0,0,0,0.0
0,5.9079333292979435,-1.0888704274373358,0,0.0,0.0,0.06259387115351107,0.9980390810454356,0.0,0.0,0.0,0,0,0.0
0,5.935493440814278,-1.0853998091237176,0,0.0,0.0,0.0685343979721298,0.9976487539683482,0.0,0.0,0.0,0,0,0.0
0,5.963010276163978,-1.0816012948603362,0,0.0,0.0,0.07523048879505917,0.9971661714858043,0.0,0.0,0.0,0,0,0.0
0,5.990473630250403,-1.0774336671664042,0,0.0,0.0,0.08229068456161599,0.9966083700402986,0.0,0.0,0.0,0,0,0.0
0,6.017875199318979,-1.0728774679991568,0,0.0,0.0,0.08965081727244345,0.9959732581562534,0.0,0.0,0.0,0,0,0.0
0,6.045206462150222,-1.0679169226338676,0,0.0,0.0,0.09770303903343727,0.9952156129018629,0.0,0.0,0.0,0,0,0.0
0,6.072453913048202,-1.0625149454186433,0,0.0,0.0,0.10602568050512434,0.9943633918610566,0.0,0.0,0.0,0,0,0.0
0,6.099607166107837,-1.0566578312357848,0,0.0,0.0,0.11478583182506952,0.9933902620884839,0.0,0.0,0.0,0,0,0.0
0,6.126652955708516,-1.0503229908157432,0,0.0,0.0,0.1237127499447601,0.992318071739654,0.0,0.0,0.0,0,0,0.0
0,6.153580464347466,-1.043502857622699,0,0.0,0.0,0.13277761645057118,0.991145854337143,0.0,0.0,0.0,0,0,0.0
0,6.180378803490227,-1.0361916362841572,0,0.0,0.0,0.14202909566316257,0.9898624833708489,0.0,0.0,0.0,0,0,0.0
0,6.207035899933844,-1.0283811210983764,0,0.0,0.0,0.15132500718918962,0.988484062693573,0.0,0.0,0.0,0,0,0.0
0,6.2335414967226885,-1.0200709901042928,0,0.0,0.0,0.16063886562638707,0.987013249581923,0.0,0.0,0.0,0,0,0.0
0,6.259885671992148,-1.0112625073947898,0,0.0,0.0,0.16991872327021593,0.9854580800227982,0.0,0.0,0.0,0,0,0.0
0,6.286059429074493,-1.001959853017357,0,0.0,0.0,0.1791378390907733,0.9838239855817138,0.0,0.0,0.0,0,0,0.0
0,6.31205440877482,-0.9921687361938692,0,0.0,0.0,0.1882734367562364,0.9821166493915046,0.0,0.0,0.0,0,0,0.0
0,6.337862915053265,-0.9818961541451772,0,0.0,0.0,0.19719124790634998,0.9803650400484181,0.0,0.0,0.0,0,0,0.0
0,6.3634804490393275,-0.9711561871645713,0,0.0,0.0,0.20596314596478002,0.9785597490722223,0.0,0.0,0.0,0,0,0.0
0,6.388901514734011,-0.9599591180293813,0,0.0,0.0,0.21457044442464807,0.9767085155661381,0.0,0.0,0.0,0,0,0.0
0,6.414121488310644,-0.9483161857928055,0,0.0,0.0,0.2228131641304231,0.9748611664694564,0.0,0.0,0.0,0,0,0.0
0,6.439141171304543,-0.9362488579545314,0,0.0,0.0,0.2308443568734831,0.972990690037509,0.0,0.0,0.0,0,0,0.0
0,6.463958442576747,-0.9237705573942205,0,0.0,0.0,0.23864912270571198,0.9711058625257053,0.0,0.0,0.0,0,0,0.0
0,6.488572142367402,-0.9108953594972131,0,0.0,0.0,0.24621315517300008,0.9692157046910436,0.0,0.0,0.0,0,0,0.0
0,6.512982091379611,-0.8976379341252573,0,0.0,0.0,0.2532766632125264,0.9673938866211262,0.0,0.0,0.0,0,0,0.0
0,6.537196032039162,-0.8840258065910575,0,0.0,0.0,0.2600875559375975,0.9655850367763613,0.0,0.0,0.0,0,0,0.0
0,6.56121572444174,-0.8700737703541086,0,0.0,0.0,0.26665356939496426,0.9637924433865027,0.0,0.0,0.0,0,0,0.0
0,6.585043272993347,-0.8557960650660583,0,0.0,0.0,0.2732353684501404,0.9619472092728977,0.0,0.0,0.0,0,0,0.0
0,6.608673408183787,-0.8411939539463213,0,0.0,0.0,0.27957474293288487,0.9601239311224418,0.0,0.0,0.0,0,0,0.0
0,6.63210885057901,-0.826281376100362,0,0.0,0.0,0.2851412949231688,0.9584854938545176,0.0,0.0,0.0,0,0,0.0
0,6.655369652908428,-0.8110978319402092,0,0.0,0.0,0.290595632938831,0.9568459531799673,0.0,0.0,0.0,0,0,0.0
0,6.678455996137144,-0.7956503177519153,0,0.0,0.0,0.29590541665474834,0.9552172446068904,0.0,0.0,0.0,0,0,0.0
0,6.701369328603499,-0.7799473201540708,0,0.0,0.0,0.30142685172574774,0.9534893041134254,0.0,0.0,0.0,0,0,0.0
0,6.724099431551204,-0.7639802490933438,0,0.0,0.0,0.306878244713323,0.9517487814132833,0.0,0.0,0.0,0,0,0.0
0,6.746645306157964,-0.7477540826795576,0,0.0,0.0,0.3123255866498428,0.9499751196341047,0.0,0.0,0.0,0,0,0.0
0,6.769003791042621,-0.7312706639827533,0,0.0,0.0,0.31769932099962356,0.9481915109493325,0.0,0.0,0.0,0,0,0.0
0,6.791174187789086,-0.7145351195824083,0,0.0,0.0,0.32315159725020093,0.946347211754039,0.0,0.0,0.0,0,0,0.0
0,6.813150468077677,-0.6975454744139866,0,0.0,0.0,0.32881707645078545,0.9443936309793487,0.0,0.0,0.0,0,0,0.0
0,6.834921541979586,-0.6802936548163548,0,0.0,0.0,0.33470194160229466,0.942324047389036,0.0,0.0,0.0,0,0,0.0
0,6.856475686995567,-0.6627715610230414,0,0.0,0.0,0.34071246792916243,0.940167545811713,0.0,0.0,0.0,0,0,0.0
0,6.877804298895435,-0.6449756274230184,0,0.0,0.0,0.3470335931030312,0.9378526991260406,0.0,0.0,0.0,0,0,0.0
0,6.89889139252088,-0.6268941612019581,0,0.0,0.0,0.35351743742974884,0.9354279349223561,0.0,0.0,0.0,0,0,0.0
0,6.919726138156052,-0.608522489732294,0,0.0,0.0,0.3603840677446342,0.9328040114170988,0.0,0.0,0.0,0,0,0.0
0,6.940288545029153,-0.5898465061743492,0,0.0,0.0,0.3674403487890507,0.9300470902496178,0.0,0.0,0.0,0,0,0.0
0,6.96056563336703,-0.5708611268837069,0,0.0,0.0,0.37463701027097557,0.9271715647792619,0.0,0.0,0.0,0,0,0.0
0,6.980546028396764,-0.5515637500483089,0,0.0,0.0,0.38232627250069295,0.9240273921024884,0.0,0.0,0.0,0,0,0.0
0,7.000203062916527,-0.5319370862421378,0,0.0,0.0,0.3901946340976066,0.9207323973454149,0.0,0.0,0.0,0,0,0.0
0,7.019522404445496,-0.5119779284152485,0,0.0,0.0,0.39823266296180104,0.9172844412451094,0.0,0.0,0.0,0,0,0.0
0,7.038489668120516,-0.4916838936524447,0,0.0,0.0,0.4064306151007942,0.9136816486658742,0.0,0.0,0.0,0,0,0.0
0,7.057090454515448,-0.4710534384039125,0,0.0,0.0,0.4149463948752103,0.9098458602313174,0.0,0.0,0.0,0,0,0.0
0,7.075302648369896,-0.45007914620418366,0,0.0,0.0,0.4235783303054899,0.9058594803255157,0.0,0.0,0.0,0,0,0.0
0,7.093112726041875,-0.4287623436393125,0,0.0,0.0,0.43231635510772515,0.9017220021194843,0.0,0.0,0.0,0,0,0.0
0,7.110507313214451,-0.4071051675683827,0,0.0,0.0,0.44093294266197675,0.8975400492877462,0.0,0.0,0.0,0,0,0.0
0,7.127483876551976,-0.3851187800634148,0,0.0,0.0,0.4497146102307702,0.893172306637967,0.0,0.0,0.0,0,0,0.0
0,7.144025919293364,-0.36280363363293644,0,0.0,0.0,0.45852502549828006,0.8886814958081448,0.0,0.0,0.0,0,0,0.0
0,7.160123408237353,-0.3401657055481987,0,0.0,0.0,0.46734752421925385,0.8840736912758653,0.0,0.0,0.0,0,0,0.0
0,7.17576709110436,-0.3172118360568013,0,0.0,0.0,0.4761947172742821,0.8793398610549089,0.0,0.0,0.0,0,0,0.0
0,7.190947012839919,-0.29394866958329857,0,0.0,0.0,0.4850017466868481,0.8745131821251789,0.0,0.0,0.0,0,0,0.0
0,7.205656640934958,-0.2703853128704438,0,0.0,0.0,0.49375468877781753,0.8696012346529417,0.0,0.0,0.0,0,0,0.0
0,7.219890324674398,-0.24653144137172886,0,0.0,0.0,0.5024163421887345,0.8646258260667977,0.0,0.0,0.0,0,0,0.0
0,7.233644647957825,-0.22239798887759588,0,0.0,0.0,0.5109829115833129,0.8595908701643127,0.0,0.0,0.0,0,0,0.0
0,7.246916673739483,-0.19799597523276288,0,0.0,0.0,0.5194434903572134,0.8545048041559015,0.0,0.0,0.0,0,0,0.0
0,7.259704365979789,-0.17333669978844352,0,0.0,0.0,0.5277877581619868,0.8493762901884796,0.0,0.0,0.0,0,0,0.0
0,7.272006592776141,-0.1484316771198589,0,0.0,0.0,0.5359258459462117,0.844265057696241,0.0,0.0,0.0,0,0,0.0
0,7.28382789764541,-0.1232948179393764,0,0.0,0.0,0.5439199128558682,0.8391371332499026,0.0,0.0,0.0,0,0,0.0
0,7.295169627000902,-0.09793796258429806,0,0.0,0.0,0.5517625109361398,0.8340012778919743,0.0,0.0,0.0,0,0,0.0
0,7.306033967641205,-0.07237292707243,0,0.0,0.0,0.5593358193115474,0.828941156678253,0.0,0.0,0.0,0,0,0.0
0,7.316430825487598,-0.046614233681780415,0,0.0,0.0,0.5667394672834719,0.8238970665218116,0.0,0.0,0.0,0,0,0.0
0,7.326364513055556,-0.02067340120528115,0,0.0,0.0,0.5740976305316625,0.8187868529830769,0.0,0.0,0.0,0,0,0.0
0,7.335831841423219,0.005441242806277804,0,0.0,0.0,0.5814097185131241,0.813610926191684,0.0,0.0,0.0,0,0,0.0
0,7.344829771379802,0.03172131500496164,0,0.0,0.0,0.5886751443827168,0.808369701551207,0.0,0.0,0.0,0,0,0.0
0,7.353355414401245,0.05815837893692112,0,0.0,0.0,0.5958933250402555,0.8030635997058193,0.0,0.0,0.0,0,0,0.0
0,7.361406033577493,0.08474394775067098,0,0.0,0.0,0.6030636811773064,0.7976930465065345,0.0,0.0,0.0,0,0,0.0
0,7.368979044491097,0.11146948692154715,0,0.0,0.0,0.6101856373236811,0.7922584729770286,0.0,0.0,0.0,0,0,0.0
0,7.376072016046869,0.13832641699146797,0,0.0,0.0,0.6172586218936222,0.7867603152790476,0.0,0.0,0.0,0,0,0.0
0,7.382682671252313,0.16530611632312,0,0.0,0.0,0.6242820672316765,0.7811990146774026,0.0,0.0,0.0,0,0,0.0
0,7.388808887948588,0.1923999238676843,0,0.0,0.0,0.6312554096582532,0.775575017504555,0.0,0.0,0.0,0,0,0.0
0,7.394448699491765,0.21959914194521457,0,0.0,0.0,0.6381780895148638,0.7698887751247959,0.0,0.0,0.0,0,0,0.0
0,7.399600295384162,0.24689503903677462,0,0.0,0.0,0.6450495512090376,0.7641407438980198,0.0,0.0,0.0,0,0,0.0
0,7.404262021855552,0.27427885258743895,0,0.0,0.0,0.6518692432589126,0.7583313851431,0.0,0.0,0.0,0,0,0.0
0,7.408432382394055,0.3017417918192565,0,0.0,0.0,0.658636618337495,0.7524611651008636,0.0,0.0,0.0,0,0,0.0
0,7.412110038226553,0.3292750405532745,0,0.0,0.0,0.6653511333165862,0.7465305548966729,0.0,0.0,0.0,0,0,0.0
0,7.41529380874846,0.3568697600397168,0,0.0,0.0,0.672012249310373,0.7405400305026144,0.0,0.0,0.0,0,0,0.0
0,7.4179826719027275,0.3845170917954076,0,0.0,0.0,0.6786194317186761,0.7344900726992987,0.0,0.0,0.0,0,0,0.0
0,7.42017576450794,0.4122081604475302,0,0.0,0.0,0.685172150269856,0.7283811670372744,0.0,0.0,0.0,0,0,0.0
0,7.421872382535417,0.4399340765828078,0,0.0,0.0,0.6916698790633709,0.7222138037980594,0.0,0.0,0.0,0,0,0.0
0,7.42307198133522,0.4676859396011912,0,0.0,0.0,0.6981120966119833,0.7159884779547929,0.0,0.0,0.0,0,0,0.0
0,7.423774175810999,0.49545484057313804,0,0.0,0.0,0.7044982858836134,0.7097056891325098,0.0,0.0,0.0,0,0,0.0
0,7.423978740543613,0.5232318650995659,0,0.0,0.0,0.7108279343428346,0.7033659415680424,0.0,0.0,0.0,0,0,0.0
0,7.4236856098634965,0.5510080961735612,0,0.0,0.0,0.7171005339920075,0.6969697440695526,0.0,0.0,0.0,0,0,0.0
0,7.42289487787174,0.578774617042925,0,0.0,0.0,0.7233155814120504,0.690517609975696,0.0,0.0,0.0,0,0,0.0
0,7.421606798409882,0.6065225140726378,0,0.0,0.0,0.7294725778028425,0.6840100571144228,0.0,0.0,0.0,0,0,0.0
0,7.41982178497842,0.6342428796063226,0,0.0,0.0,0.7355710290232552,0.6774476077614191,0.0,0.0,0.0,0,0,0.0
0,7.417540410604068,0.6619268148257899,0,0.0,0.0,0.7416104456308109,0.6708307885981903,0.0,0.0,0.0,0,0,0.0
0,7.414763407655805,0.6895654326077438,0,0.0,0.0,0.7475903429209644,0.6641601306697918,0.0,0.0,0.0,0,0,0.0
0,7.411491667609766,0.7171498603767362,0,0.0,0.0,0.7535102409660027,0.657436169342208,0.0,0.0,0.0,0,0,0.0
0,7.407726240763064,0.7446712429534481,0,0.0,0.0,0.7593696646535638,0.6506594442593867,0.0,0.0,0.0,0,0,0.0
0,7.403468335896616,0.7721207453973884,0,0.0,0.0,0.7651681437247667,0.6438304992999282,0.0,0.0,0.0,0,0,0.0
0,7.398719319887104,0.7994895558430948,0,0.0,0.0,0.7709052128119531,0.6369498825334354,0.0,0.0,0.0,0,0,0.0
0,7.393480717268179,0.8267688883289274,0,0.0,0.0,0.7765804114760371,0.630018146176528,0.0,0.0,0.0,0,0,0.0
0,7.387754209741052,0.8539499856175462,0,0.0,0.0,0.7821932842434572,0.6230358465485225,0.0,0.0,0.0,0,0,0.0
0,7.3815416356346315,0.881024122007168,0,0.0,0.0,0.7877433806427327,0.6160035440267846,0.0,0.0,0.0,0,0,0.0
0,7.374844989315385,0.9079826061326993,0,0.0,0.0,0.793230255240616,0.6089218030017542,0.0,0.0,0.0,0,0,0.0
0,7.367666420547102,0.934816783755847,0,0.0,0.0,0.798653467677842,0.6017911918316504,0.0,0.0,0.0,0,0,0.0
0,7.3600082338007775,0.9615180405433097,0,0.0,0.0,0.8040125827044702,0.5946122827968554,0.0,0.0,0.0,0,0,0.0
0,7.351872887514827,0.9880778048321597,0,0.0,0.0,0.8093071702148161,0.5873856520539863,0.0,0.0,0.0,0,0,0.0
